order_id,customer_id,order_date,product_id,quantity,discount_pct,sales,cost,status
508502,10392,2023-04-12,1,1,0.0,145.0,79,Completed
513406,10777,2023-04-12,9,1,0.05,58.9,28,Returned
514994,16688,2023-04-12,3,2,0.15,81.6,42,Completed
515822,13988,2023-04-12,7,1,0.0,27.0,8,Completed
504719,11584,2023-04-12,3,2,0.1,86.4,42,Returned
512741,13850,2023-04-12,2,2,0.0,144.0,68,Cancelled
515810,15968,2023-04-12,8,1,0.0,88.0,39,Completed
517957,11188,2023-04-12,9,1,0.1,55.8,28,Completed
502070,11907,2023-04-12,4,1,0.05,266.0,155,Completed
502632,10687,2023-04-12,9,1,0.05,58.9,28,Completed
510827,15435,2023-04-12,9,1,0.15,52.7,28,Completed
510404,10405,2023-04-12,3,1,0.2,38.4,21,Completed
504464,15286,2023-04-12,10,1,0.0,110.0,54,Completed
501305,10187,2023-04-12,2,1,0.0,72.0,34,Completed
510515,17184,2023-04-12,1,1,0.1,130.5,79,Completed
515929,11142,2023-04-12,7,1,0.0,27.0,8,Completed
506090,10339,2023-04-12,6,2,0.0,70.0,26,Completed
509140,10620,2023-04-12,7,1,0.15,22.95,8,Completed
507891,18078,2023-04-12,3,2,0.1,86.4,42,Completed
509711,10675,2023-04-13,5,2,0.05,180.5,86,Completed
515076,11807,2023-04-13,6,1,0.05,33.25,13,Completed
505096,16933,2023-04-13,7,2,0.0,54.0,16,Completed
514154,12209,2023-04-13,8,1,0.0,88.0,39,Completed
502025,13479,2023-04-13,7,1,0.15,22.95,8,Completed
508914,13027,2023-04-13,4,1,0.05,266.0,155,Completed
510071,14412,2023-04-13,3,1,0.1,43.2,21,Completed
507306,11873,2023-04-13,8,1,0.1,79.2,39,Completed
500265,13755,2023-04-13,8,3,0.0,264.0,117,Cancelled
501620,15609,2023-04-13,10,2,0.05,209.0,108,Completed
502232,16867,2023-04-13,6,1,0.15,29.75,13,Completed
512541,11764,2023-04-13,8,2,0.05,167.2,78,Completed
505446,17644,2023-04-13,6,1,0.0,35.0,13,Completed
516954,13136,2023-04-13,7,1,0.15,22.95,8,Completed
505073,12758,2023-04-13,7,4,0.1,97.2,32,Completed
511153,17887,2023-04-13,5,1,0.0,95.0,43,Completed
509160,11048,2023-04-13,5,3,0.05,270.75,129,Completed
501228,13091,2023-04-13,8,2,0.1,158.4,78,Completed
500715,13821,2023-04-14,8,1,0.15,74.8,39,Completed
505348,12116,2023-04-14,2,2,0.2,115.2,68,Completed
506637,13556,2023-04-14,3,1,0.0,48.0,21,Completed
505450,16126,2023-04-14,2,1,0.0,72.0,34,Returned
517052,11710,2023-04-14,10,1,0.0,110.0,54,Completed
510744,13500,2023-04-14,7,1,0.0,27.0,8,Returned
500111,10967,2023-04-14,10,1,0.05,104.5,54,Returned
506786,10933,2023-04-14,4,1,0.15,238.0,155,Completed
515617,11358,2023-04-14,7,1,0.05,25.65,8,Completed
508334,16802,2023-04-14,1,1,0.0,145.0,79,Completed
512143,12644,2023-04-14,1,1,0.0,145.0,79,Returned
505728,14434,2023-04-14,8,2,0.0,176.0,78,Completed
517739,12139,2023-04-14,2,1,0.0,72.0,34,Completed
516613,11470,2023-04-14,6,1,0.0,35.0,13,Completed
501081,14755,2023-04-14,5,1,0.0,95.0,43,Completed
511157,16035,2023-04-14,2,1,0.0,72.0,34,Completed
512004,11831,2023-04-14,10,1,0.05,104.5,54,Cancelled
513539,10903,2023-04-14,7,1,0.05,25.65,8,Completed
507376,11135,2023-04-14,1,1,0.05,137.75,79,Completed
511038,15245,2023-04-14,7,1,0.0,27.0,8,Completed
501672,11341,2023-04-14,3,1,0.15,40.8,21,Completed
512567,17099,2023-04-14,8,2,0.0,176.0,78,Completed
514954,11549,2023-04-15,8,1,0.1,79.2,39,Completed
514296,12868,2023-04-15,3,1,0.15,40.8,21,Completed
506614,13613,2023-04-15,5,1,0.0,95.0,43,Completed
513966,10157,2023-04-15,1,2,0.05,275.5,158,Completed
502471,13555,2023-04-15,9,1,0.0,62.0,28,Completed
508679,13670,2023-04-15,7,1,0.15,22.95,8,Completed
502116,16257,2023-04-15,7,2,0.1,48.6,16,Completed
507311,13188,2023-04-15,7,1,0.0,27.0,8,Completed
500669,11636,2023-04-15,9,1,0.1,55.8,28,Completed
514263,10374,2023-04-15,7,2,0.1,48.6,16,Completed
512531,10616,2023-04-15,4,2,0.2,448.0,310,Completed
507295,13347,2023-04-15,9,1,0.0,62.0,28,Completed
511772,10300,2023-04-15,7,1,0.1,24.3,8,Completed
503969,11425,2023-04-15,4,1,0.05,266.0,155,Completed
500916,11915,2023-04-15,1,1,0.0,145.0,79,Completed
513826,14936,2023-04-15,1,1,0.0,145.0,79,Completed
509771,13878,2023-04-15,2,1,0.15,61.2,34,Completed
500152,13782,2023-04-16,10,1,0.05,104.5,54,Completed
501665,15268,2023-04-16,6,1,0.0,35.0,13,Completed
515890,10133,2023-04-16,8,2,0.0,176.0,78,Completed
509813,15068,2023-04-16,7,2,0.1,48.6,16,Completed
503811,16569,2023-04-16,9,2,0.15,105.4,56,Completed
510498,14925,2023-04-16,2,2,0.1,129.6,68,Completed
513186,13450,2023-04-16,6,1,0.0,35.0,13,Completed
504047,10930,2023-04-16,1,1,0.1,130.5,79,Completed
515312,12154,2023-04-16,1,2,0.15,246.5,158,Completed
514152,12779,2023-04-16,1,2,0.1,261.0,158,Completed
513322,11800,2023-04-16,2,2,0.1,129.6,68,Cancelled
513655,10374,2023-04-16,8,4,0.05,334.4,156,Completed
510514,15439,2023-04-16,3,1,0.1,43.2,21,Completed
513429,10057,2023-04-16,6,3,0.05,99.75,39,Completed
503823,10823,2023-04-16,6,3,0.0,105.0,39,Completed
510165,13684,2023-04-16,2,1,0.0,72.0,34,Completed
511338,12082,2023-04-16,6,1,0.0,35.0,13,Completed
508357,11730,2023-04-16,6,1,0.1,31.5,13,Completed
515552,10240,2023-04-16,5,2,0.0,190.0,86,Completed
507874,11237,2023-04-17,9,1,0.0,62.0,28,Returned
517468,12031,2023-04-17,7,2,0.05,51.3,16,Completed
517204,17617,2023-04-17,3,1,0.15,40.8,21,Returned
510987,15220,2023-04-17,9,2,0.05,117.8,56,Completed
506335,18292,2023-04-17,5,1,0.1,85.5,43,Completed
512607,12224,2023-04-17,7,4,0.05,102.6,32,Completed
512105,14375,2023-04-17,10,1,0.0,110.0,54,Completed
501490,11688,2023-04-17,7,1,0.05,25.65,8,Completed
509488,14707,2023-04-17,10,2,0.05,209.0,108,Completed
505972,14564,2023-04-17,10,2,0.2,176.0,108,Completed
509298,14439,2023-04-17,7,2,0.2,43.2,16,Completed
511872,13302,2023-04-17,3,1,0.0,48.0,21,Completed
502908,11337,2023-04-17,6,1,0.0,35.0,13,Cancelled
514964,13292,2023-04-17,10,2,0.0,220.0,108,Completed
514060,15820,2023-04-17,1,1,0.0,145.0,79,Completed
506905,12654,2023-04-17,10,1,0.0,110.0,54,Completed
505921,15275,2023-04-17,1,1,0.0,145.0,79,Completed
516445,16233,2023-04-17,6,1,0.0,35.0,13,Completed
500438,15263,2023-04-17,8,3,0.1,237.6,117,Completed
511444,13547,2023-04-18,1,2,0.0,290.0,158,Completed
500274,18300,2023-04-18,2,2,0.0,144.0,68,Completed
504337,10022,2023-04-18,2,1,0.0,72.0,34,Completed
511051,10142,2023-04-18,1,1,0.0,145.0,79,Completed
509723,16749,2023-04-18,7,2,0.0,54.0,16,Completed
511580,11968,2023-04-18,10,2,0.0,220.0,108,Completed
511235,13209,2023-04-18,7,2,0.0,54.0,16,Cancelled
504616,17273,2023-04-18,1,1,0.05,137.75,79,Completed
517257,16633,2023-04-18,10,1,0.2,88.0,54,Completed
513912,16640,2023-04-18,10,2,0.1,198.0,108,Completed
505458,13543,2023-04-18,3,1,0.2,38.4,21,Completed
508460,16593,2023-04-18,7,1,0.05,25.65,8,Completed
511773,12508,2023-04-18,9,2,0.0,124.0,56,Completed
511551,15849,2023-04-19,4,2,0.0,560.0,310,Completed
503746,10057,2023-04-19,8,1,0.05,83.6,39,Completed
506536,15434,2023-04-19,10,1,0.2,88.0,54,Completed
508902,11297,2023-04-19,4,3,0.1,756.0,465,Completed
513394,15338,2023-04-19,2,2,0.0,144.0,68,Completed
501079,14783,2023-04-19,2,1,0.1,64.8,34,Completed
505732,11625,2023-04-19,8,1,0.1,79.2,39,Completed
501241,14906,2023-04-19,3,1,0.05,45.6,21,Returned
509702,16505,2023-04-19,6,1,0.05,33.25,13,Completed
516277,14490,2023-04-19,1,1,0.1,130.5,79,Completed
500635,12177,2023-04-19,2,1,0.1,64.8,34,Completed
509400,12077,2023-04-19,8,1,0.05,83.6,39,Completed
515630,10408,2023-04-19,7,1,0.0,27.0,8,Completed
512014,10294,2023-04-19,1,3,0.0,435.0,237,Completed
509080,15765,2023-04-19,8,4,0.1,316.8,156,Completed
501923,15552,2023-04-19,6,1,0.0,35.0,13,Completed
516492,11482,2023-04-19,1,1,0.15,123.25,79,Completed
508229,11165,2023-04-19,2,3,0.05,205.2,102,Completed
501219,10787,2023-04-19,10,1,0.05,104.5,54,Completed
509472,10399,2023-04-19,8,1,0.0,88.0,39,Completed
510181,11763,2023-04-19,8,1,0.05,83.6,39,Completed
504164,15561,2023-04-19,1,1,0.05,137.75,79,Cancelled
517144,10494,2023-04-19,3,1,0.05,45.6,21,Completed
508138,11540,2023-04-19,8,1,0.2,70.4,39,Completed
513696,15201,2023-04-19,10,1,0.0,110.0,54,Completed
515327,13029,2023-04-19,7,2,0.0,54.0,16,Completed
500179,17876,2023-04-19,5,1,0.05,90.25,43,Completed
506662,13449,2023-04-19,7,1,0.1,24.3,8,Completed
516743,17141,2023-04-19,5,1,0.15,80.75,43,Completed
514806,11712,2023-04-19,8,3,0.1,237.6,117,Completed
501309,12502,2023-04-19,7,2,0.0,54.0,16,Completed
511768,14742,2023-04-19,7,1,0.2,21.6,8,Completed
501196,11358,2023-04-20,5,1,0.1,85.5,43,Completed
504006,10920,2023-04-20,6,3,0.15,89.25,39,Completed
506643,13307,2023-04-20,10,2,0.05,209.0,108,Completed
505121,13609,2023-04-20,3,1,0.05,45.6,21,Completed
509197,11216,2023-04-20,1,1,0.0,145.0,79,Completed
509436,11519,2023-04-20,9,1,0.05,58.9,28,Completed
509405,14506,2023-04-20,6,1,0.1,31.5,13,Completed
513844,15404,2023-04-20,10,1,0.05,104.5,54,Completed
509007,17607,2023-04-20,3,1,0.0,48.0,21,Completed
513725,13654,2023-04-20,6,1,0.0,35.0,13,Completed
501876,11468,2023-04-20,7,1,0.05,25.65,8,Completed
513187,10485,2023-04-20,4,3,0.1,756.0,465,Completed
511256,16037,2023-04-20,9,3,0.05,176.7,84,Completed
516542,10475,2023-04-20,10,1,0.0,110.0,54,Completed
506665,13389,2023-04-20,3,1,0.05,45.6,21,Completed
511511,11192,2023-04-20,2,1,0.15,61.2,34,Completed
502021,10079,2023-04-20,4,1,0.05,266.0,155,Completed
504008,10244,2023-04-20,9,1,0.05,58.9,28,Completed
503508,11211,2023-04-20,6,2,0.0,70.0,26,Completed
501392,12568,2023-04-20,8,1,0.0,88.0,39,Completed
511295,14418,2023-04-20,1,2,0.2,232.0,158,Completed
516481,16829,2023-04-21,8,2,0.0,176.0,78,Completed
510659,11644,2023-04-21,1,1,0.1,130.5,79,Returned
503607,15171,2023-04-21,8,2,0.1,158.4,78,Completed
511236,14708,2023-04-21,8,1,0.0,88.0,39,Completed
503752,18347,2023-04-21,8,1,0.15,74.8,39,Returned
510795,16244,2023-04-21,5,1,0.0,95.0,43,Completed
513663,12836,2023-04-21,2,1,0.15,61.2,34,Completed
508096,14995,2023-04-21,5,1,0.0,95.0,43,Completed
503724,12425,2023-04-21,7,2,0.05,51.3,16,Completed
507956,10898,2023-04-21,1,3,0.0,435.0,237,Completed
506017,11385,2023-04-21,9,1,0.0,62.0,28,Returned
502007,12291,2023-04-21,2,1,0.1,64.8,34,Completed
513006,13365,2023-04-21,3,2,0.05,91.2,42,Returned
507627,14040,2023-04-21,10,2,0.0,220.0,108,Completed
509523,10457,2023-04-22,7,3,0.05,76.95,24,Cancelled
501390,16140,2023-04-22,6,3,0.05,99.75,39,Completed
507834,16959,2023-04-22,5,2,0.1,171.0,86,Returned
517226,11271,2023-04-22,10,1,0.05,104.5,54,Completed
510696,12982,2023-04-22,4,1,0.0,280.0,155,Completed
504920,15310,2023-04-22,6,2,0.0,70.0,26,Completed
505713,12292,2023-04-22,10,2,0.05,209.0,108,Completed
503111,14439,2023-04-22,8,3,0.0,264.0,117,Completed
500654,17262,2023-04-22,1,1,0.0,145.0,79,Completed
502953,13136,2023-04-22,9,1,0.05,58.9,28,Completed
516573,12925,2023-04-22,3,3,0.1,129.6,63,Completed
504516,11368,2023-04-22,8,2,0.0,176.0,78,Completed
511214,12658,2023-04-23,8,1,0.1,79.2,39,Completed
510296,11191,2023-04-23,3,1,0.1,43.2,21,Completed
512535,11935,2023-04-23,1,1,0.0,145.0,79,Completed
514081,11055,2023-04-23,7,3,0.05,76.95,24,Completed
500805,17394,2023-04-23,5,1,0.2,76.0,43,Completed
507099,12156,2023-04-23,4,1,0.0,280.0,155,Completed
511430,11270,2023-04-23,10,3,0.0,330.0,162,Completed
502393,17951,2023-04-23,9,3,0.0,186.0,84,Returned
505502,16043,2023-04-23,1,1,0.1,130.5,79,Completed
516984,15739,2023-04-23,8,2,0.05,167.2,78,Completed
517357,16480,2023-04-23,10,4,0.2,352.0,216,Completed
513507,11975,2023-04-23,2,2,0.1,129.6,68,Returned
506839,13194,2023-04-23,4,1,0.0,280.0,155,Completed
516373,14146,2023-04-23,3,1,0.0,48.0,21,Completed
510907,10496,2023-04-23,8,1,0.0,88.0,39,Completed
506641,12895,2023-04-23,6,1,0.0,35.0,13,Completed
507783,15671,2023-04-23,7,1,0.0,27.0,8,Completed
504759,13407,2023-04-23,2,3,0.0,216.0,102,Completed
509530,10123,2023-04-23,9,1,0.05,58.9,28,Completed
503829,16754,2023-04-23,6,1,0.0,35.0,13,Completed
515632,18113,2023-04-24,4,1,0.0,280.0,155,Completed
514791,15086,2023-04-24,6,4,0.0,140.0,52,Completed
510340,11818,2023-04-24,1,1,0.05,137.75,79,Returned
517089,16003,2023-04-24,1,1,0.0,145.0,79,Completed
506166,16845,2023-04-24,7,3,0.0,81.0,24,Completed
513730,13825,2023-04-24,2,4,0.0,288.0,136,Completed
511830,11388,2023-04-24,9,1,0.0,62.0,28,Completed
504385,15186,2023-04-24,1,1,0.15,123.25,79,Completed
505948,13686,2023-04-24,4,1,0.0,280.0,155,Completed
516023,10193,2023-04-24,2,1,0.0,72.0,34,Completed
506127,12841,2023-04-24,5,1,0.0,95.0,43,Cancelled
509863,17383,2023-04-24,3,1,0.05,45.6,21,Completed
509425,12220,2023-04-24,9,1,0.15,52.7,28,Completed
513771,14900,2023-04-24,8,2,0.05,167.2,78,Completed
505114,12714,2023-04-24,3,1,0.0,48.0,21,Completed
511281,13994,2023-04-24,2,1,0.05,68.4,34,Completed
501673,15810,2023-04-24,6,2,0.05,66.5,26,Completed
516377,13640,2023-04-25,2,1,0.2,57.6,34,Completed
509310,10896,2023-04-25,6,1,0.1,31.5,13,Completed
501082,11999,2023-04-25,5,4,0.05,361.0,172,Completed
511407,16209,2023-04-25,3,3,0.0,144.0,63,Completed
508640,16642,2023-04-25,2,2,0.0,144.0,68,Completed
502519,12613,2023-04-25,3,1,0.05,45.6,21,Completed
509105,13177,2023-04-25,1,2,0.0,290.0,158,Completed
511696,10785,2023-04-25,7,2,0.0,54.0,16,Completed
517796,11924,2023-04-25,10,3,0.1,297.0,162,Completed
516809,14923,2023-04-25,9,1,0.0,62.0,28,Completed
515659,11852,2023-04-25,7,2,0.0,54.0,16,Completed
517079,10116,2023-04-25,3,1,0.0,48.0,21,Completed
515756,10720,2023-04-25,9,2,0.1,111.6,56,Completed
512091,16872,2023-04-25,6,1,0.05,33.25,13,Completed
507251,10814,2023-04-25,7,1,0.1,24.3,8,Completed
511353,15188,2023-04-25,7,1,0.0,27.0,8,Completed
512497,17555,2023-04-25,2,1,0.05,68.4,34,Completed
500189,11568,2023-04-25,9,1,0.1,55.8,28,Completed
514550,16162,2023-04-26,6,2,0.0,70.0,26,Completed
505459,18115,2023-04-26,7,4,0.0,108.0,32,Completed
507525,12973,2023-04-26,6,1,0.05,33.25,13,Completed
510550,13828,2023-04-26,3,1,0.0,48.0,21,Completed
515163,12551,2023-04-26,5,2,0.15,161.5,86,Completed
512958,13137,2023-04-26,1,3,0.1,391.5,237,Completed
502805,18220,2023-04-26,7,4,0.0,108.0,32,Completed
516049,16845,2023-04-26,4,1,0.0,280.0,155,Completed
509562,13762,2023-04-26,8,3,0.1,237.6,117,Completed
515613,13721,2023-04-26,9,1,0.0,62.0,28,Completed
517178,16430,2023-04-26,1,1,0.05,137.75,79,Completed
512197,13759,2023-04-26,2,1,0.0,72.0,34,Completed
509698,11760,2023-04-26,7,1,0.0,27.0,8,Completed
501014,15692,2023-04-26,3,3,0.05,136.8,63,Completed
503851,13341,2023-04-26,8,1,0.0,88.0,39,Completed
506901,13638,2023-04-26,10,1,0.0,110.0,54,Completed
509328,11637,2023-04-26,9,2,0.05,117.8,56,Completed
510988,17692,2023-04-27,9,1,0.1,55.8,28,Completed
500326,11723,2023-04-27,9,3,0.1,167.4,84,Cancelled
511800,14564,2023-04-27,10,2,0.05,209.0,108,Returned
517812,13653,2023-04-27,5,1,0.0,95.0,43,Completed
505769,16511,2023-04-27,6,2,0.0,70.0,26,Completed
514899,14452,2023-04-27,7,1,0.05,25.65,8,Completed
500260,16838,2023-04-27,6,2,0.05,66.5,26,Completed
514623,10977,2023-04-27,6,2,0.1,63.0,26,Completed
501235,14263,2023-04-27,6,1,0.0,35.0,13,Completed
516909,14326,2023-04-27,1,1,0.05,137.75,79,Completed
507199,13696,2023-04-27,3,1,0.1,43.2,21,Completed
516931,10842,2023-04-27,1,3,0.0,435.0,237,Returned
505729,13147,2023-04-27,5,1,0.0,95.0,43,Completed
500774,17842,2023-04-27,6,1,0.0,35.0,13,Completed
503079,12955,2023-04-27,7,1,0.0,27.0,8,Completed
506329,14155,2023-04-27,2,2,0.0,144.0,68,Completed
505055,10985,2023-04-27,10,3,0.05,313.5,162,Completed
501355,11543,2023-04-27,6,1,0.15,29.75,13,Completed
501247,12765,2023-04-27,8,1,0.05,83.6,39,Completed
507821,17488,2023-04-28,6,1,0.0,35.0,13,Completed
512713,12639,2023-04-28,1,1,0.1,130.5,79,Completed
517858,12559,2023-04-28,8,2,0.15,149.6,78,Cancelled
509130,16729,2023-04-28,9,1,0.15,52.7,28,Completed
500417,13893,2023-04-28,9,1,0.05,58.9,28,Completed
508800,16632,2023-04-28,1,1,0.0,145.0,79,Completed
510405,16638,2023-04-28,10,2,0.0,220.0,108,Completed
501660,12423,2023-04-28,7,1,0.2,21.6,8,Completed
507432,13241,2023-04-28,6,1,0.0,35.0,13,Completed
509559,17838,2023-04-28,2,2,0.0,144.0,68,Completed
510442,17447,2023-04-28,6,2,0.15,59.5,26,Completed
516460,16696,2023-04-28,6,1,0.05,33.25,13,Completed
508544,14940,2023-04-28,1,2,0.15,246.5,158,Completed
509174,10956,2023-04-28,8,2,0.1,158.4,78,Completed
500047,12560,2023-04-28,3,1,0.15,40.8,21,Returned
505848,13897,2023-04-28,9,1,0.1,55.8,28,Completed
511508,12772,2023-04-29,10,3,0.0,330.0,162,Completed
502808,10140,2023-04-29,7,2,0.0,54.0,16,Completed
508496,13209,2023-04-29,2,1,0.05,68.4,34,Completed
506052,14570,2023-04-29,8,1,0.2,70.4,39,Completed
510754,17467,2023-04-29,3,1,0.15,40.8,21,Completed
501425,11725,2023-04-29,9,1,0.1,55.8,28,Completed
513384,16299,2023-04-29,4,1,0.1,252.0,155,Cancelled
506693,11048,2023-04-29,4,1,0.15,238.0,155,Completed
500595,15321,2023-04-29,3,1,0.0,48.0,21,Completed
501588,10900,2023-04-29,1,1,0.1,130.5,79,Completed
501274,11039,2023-04-29,9,1,0.1,55.8,28,Cancelled
509053,13733,2023-04-29,2,1,0.0,72.0,34,Completed
505187,10158,2023-04-29,10,3,0.2,264.0,162,Completed
502091,15018,2023-04-29,10,1,0.05,104.5,54,Completed
509118,15395,2023-04-29,9,1,0.0,62.0,28,Completed
515691,12629,2023-04-29,5,1,0.0,95.0,43,Completed
501475,17876,2023-04-29,10,1,0.05,104.5,54,Completed
502517,12548,2023-04-29,8,1,0.0,88.0,39,Completed
516150,10575,2023-04-29,10,1,0.05,104.5,54,Completed
501044,12309,2023-04-29,7,1,0.1,24.3,8,Completed
511093,11343,2023-04-30,4,2,0.2,448.0,310,Completed
511259,11479,2023-04-30,8,1,0.0,88.0,39,Completed
514800,14259,2023-04-30,6,1,0.0,35.0,13,Completed
506454,12473,2023-04-30,3,1,0.0,48.0,21,Completed
509022,16500,2023-04-30,5,1,0.0,95.0,43,Completed
512750,10768,2023-04-30,9,3,0.0,186.0,84,Completed
515692,10497,2023-04-30,9,1,0.1,55.8,28,Completed
502151,12187,2023-04-30,9,1,0.0,62.0,28,Completed
501020,12578,2023-04-30,3,1,0.15,40.8,21,Completed
516322,12877,2023-04-30,7,3,0.05,76.95,24,Completed
501162,16124,2023-04-30,5,2,0.1,171.0,86,Completed
512706,15346,2023-04-30,3,1,0.0,48.0,21,Completed
507882,13551,2023-04-30,6,1,0.0,35.0,13,Completed
516667,17744,2023-04-30,5,3,0.0,285.0,129,Completed
514035,13343,2023-04-30,2,1,0.1,64.8,34,Completed
502230,16353,2023-04-30,8,1,0.0,88.0,39,Completed
511526,15725,2023-04-30,6,2,0.1,63.0,26,Completed
511037,11213,2023-04-30,9,2,0.0,124.0,56,Completed
508588,13696,2023-04-30,2,1,0.15,61.2,34,Completed
510817,15923,2023-04-30,8,2,0.0,176.0,78,Completed
509533,13528,2023-04-30,2,1,0.05,68.4,34,Returned
512940,14682,2023-04-30,3,2,0.05,91.2,42,Completed
510282,10614,2023-05-01,10,1,0.0,110.0,54,Completed
517077,13929,2023-05-01,6,1,0.1,31.5,13,Completed
503525,16228,2023-05-01,8,2,0.05,167.2,78,Completed
503040,10824,2023-05-01,8,3,0.0,264.0,117,Completed
510705,18298,2023-05-01,1,1,0.0,145.0,79,Completed
508532,12231,2023-05-01,10,1,0.1,99.0,54,Completed
514544,11596,2023-05-01,4,1,0.15,238.0,155,Completed
501955,16460,2023-05-01,5,1,0.0,95.0,43,Completed
515000,15992,2023-05-01,10,2,0.15,187.0,108,Completed
510123,14464,2023-05-01,1,3,0.05,413.25,237,Completed
516810,12891,2023-05-01,9,1,0.0,62.0,28,Completed
516926,11013,2023-05-01,9,1,0.05,58.9,28,Completed
512104,14272,2023-05-01,3,3,0.05,136.8,63,Completed
517386,11107,2023-05-01,8,1,0.1,79.2,39,Completed
510311,13254,2023-05-01,1,1,0.0,145.0,79,Completed
505221,10593,2023-05-01,1,4,0.05,551.0,316,Completed
504294,11123,2023-05-02,6,1,0.15,29.75,13,Completed
517537,12279,2023-05-02,5,1,0.05,90.25,43,Completed
503338,10341,2023-05-02,9,1,0.05,58.9,28,Completed
508074,11479,2023-05-02,1,1,0.05,137.75,79,Completed
517691,17644,2023-05-02,10,1,0.15,93.5,54,Completed
505405,16262,2023-05-02,5,1,0.2,76.0,43,Completed
516265,16000,2023-05-02,6,1,0.2,28.0,13,Returned
517192,13695,2023-05-02,1,1,0.0,145.0,79,Completed
513976,15732,2023-05-02,10,2,0.0,220.0,108,Completed
512088,17259,2023-05-02,4,2,0.05,532.0,310,Completed
512660,13970,2023-05-02,8,1,0.0,88.0,39,Completed
505152,16800,2023-05-02,8,4,0.1,316.8,156,Completed
504482,15879,2023-05-02,4,2,0.05,532.0,310,Completed
515580,12628,2023-05-02,6,1,0.2,28.0,13,Completed
515803,13771,2023-05-02,10,1,0.1,99.0,54,Completed
513716,13136,2023-05-02,3,1,0.0,48.0,21,Completed
516520,15297,2023-05-02,3,1,0.0,48.0,21,Returned
502793,14818,2023-05-02,10,2,0.05,209.0,108,Completed
514034,15233,2023-05-02,10,2,0.05,209.0,108,Completed
512079,16030,2023-05-02,2,2,0.0,144.0,68,Completed
506495,16398,2023-05-02,1,1,0.05,137.75,79,Completed
501310,18114,2023-05-02,6,2,0.1,63.0,26,Completed
502163,15118,2023-05-02,5,1,0.05,90.25,43,Completed
514723,15438,2023-05-02,10,1,0.15,93.5,54,Completed
505789,11517,2023-05-02,5,1,0.0,95.0,43,Completed
514809,14361,2023-05-02,3,1,0.1,43.2,21,Completed
500182,16616,2023-05-03,10,1,0.0,110.0,54,Completed
510006,11609,2023-05-03,8,1,0.0,88.0,39,Completed
509737,13423,2023-05-03,1,2,0.0,290.0,158,Completed
511963,15750,2023-05-03,9,1,0.0,62.0,28,Completed
501823,12231,2023-05-03,6,3,0.05,99.75,39,Completed
500614,11267,2023-05-03,8,4,0.1,316.8,156,Completed
506788,12128,2023-05-03,8,1,0.05,83.6,39,Completed
512820,16252,2023-05-03,5,1,0.1,85.5,43,Returned
500224,11455,2023-05-03,8,1,0.0,88.0,39,Completed
515429,15293,2023-05-03,7,1,0.0,27.0,8,Completed
506142,11889,2023-05-03,3,2,0.0,96.0,42,Completed
507073,10178,2023-05-03,4,1,0.0,280.0,155,Completed
507753,12140,2023-05-03,6,1,0.0,35.0,13,Completed
509620,14818,2023-05-03,10,1,0.0,110.0,54,Completed
502753,11128,2023-05-03,8,2,0.1,158.4,78,Completed
508179,17808,2023-05-03,4,2,0.0,560.0,310,Completed
504959,13121,2023-05-03,8,2,0.15,149.6,78,Completed
505980,11491,2023-05-03,1,2,0.2,232.0,158,Cancelled
509910,11153,2023-05-03,7,2,0.1,48.6,16,Completed
512716,16521,2023-05-04,1,2,0.0,290.0,158,Completed
514115,13834,2023-05-04,8,2,0.0,176.0,78,Completed
506772,13289,2023-05-04,1,1,0.15,123.25,79,Completed
503397,11140,2023-05-04,10,1,0.05,104.5,54,Completed
516627,11068,2023-05-04,6,1,0.0,35.0,13,Completed
509180,12333,2023-05-04,5,2,0.05,180.5,86,Completed
510654,13141,2023-05-04,2,1,0.0,72.0,34,Completed
502036,11043,2023-05-04,9,1,0.0,62.0,28,Completed
504511,14405,2023-05-04,10,1,0.2,88.0,54,Completed
512418,14906,2023-05-04,9,1,0.1,55.8,28,Completed
512045,14868,2023-05-04,8,1,0.1,79.2,39,Completed
509167,13637,2023-05-04,3,3,0.05,136.8,63,Returned
516210,10379,2023-05-04,1,1,0.1,130.5,79,Completed
501322,12374,2023-05-04,8,1,0.0,88.0,39,Completed
516237,15097,2023-05-04,1,1,0.05,137.75,79,Completed
517799,17541,2023-05-04,1,2,0.0,290.0,158,Completed
514756,16229,2023-05-04,7,1,0.2,21.6,8,Completed
508605,11227,2023-05-04,2,1,0.1,64.8,34,Completed
508706,13476,2023-05-04,7,3,0.1,72.9,24,Completed
517174,17255,2023-05-04,6,2,0.1,63.0,26,Completed
506264,14233,2023-05-04,6,1,0.1,31.5,13,Cancelled
511048,11588,2023-05-04,2,2,0.05,136.8,68,Completed
516662,14659,2023-05-04,2,1,0.05,68.4,34,Completed
515947,10415,2023-05-05,7,1,0.0,27.0,8,Completed
513356,11224,2023-05-05,6,1,0.0,35.0,13,Completed
506848,12066,2023-05-05,8,1,0.05,83.6,39,Completed
517346,10091,2023-05-05,3,1,0.2,38.4,21,Cancelled
510092,13777,2023-05-05,9,2,0.1,111.6,56,Completed
502366,15346,2023-05-05,2,2,0.05,136.8,68,Completed
516537,15655,2023-05-05,4,1,0.1,252.0,155,Completed
508659,10520,2023-05-05,2,1,0.2,57.6,34,Completed
517448,10170,2023-05-05,6,1,0.1,31.5,13,Completed
507913,15042,2023-05-05,6,1,0.15,29.75,13,Completed
